"idealista_id";"bedrooms";"bathrooms";"floor";"elevator";"terrace";"balcony";"garaje";"built_in_wardrobe";"air_conditioning";"swimming_pool";"green_zone";"price";"furnished";"equiped_kitchen";"street";"neighborhood";"district";"m2_builded";"m2_habitable"
"101233587";"2";"2";"Planta 8ª exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"1350";"Y";"Y";"Explanada de España";"Barrio Centro Tradicional";"Distrito Centro";"95";" 90"
"101235317";"1";"1";"None";"Y";"N";"N";"N";"Y";"Y";"Y";"Y";"1300";"Y";"Y";NULL;"Barrio PAU 5";"Distrito Playa de San Juan-El Cabo";"56";" 50"
"101235909";"4";"4";"Planta 6ª exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"2000";"N";"N";"Plaza de los Luceros";"Barrio Ensanche-Diputación";"Distrito Centro";"210";NULL
"101236038";"3";"1";"Planta 2ª exterior";"N";"N";"N";"N";"Y";"Y";"N";"N";"930";"Y";"Y";"Francisco Carratala Cernuda, 23";"Barrio Campoamor";"Distrito Campoamor-Carolinas-Altozano";"90";NULL
"101237446";"1";"1";"Planta 1ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"850";"Y";"Y";"Glorieta del Reino Unido";"Barrio El Palmeral-Urbanova-Tabarca";"Distrito Benalúa-La Florida-Babel-San Gabriel";"50";NULL
"101239299";"2";"2";"Bajo exterior";"Y";"N";"N";"Y";"Y";"Y";"N";"N";"1350";"Y";"Y";"Paseo Esplanada d'Espanya";"Barrio Casco Histórico-Santa Cruz";"Distrito Centro";"100";" 95"
"101240183";"1";"1";"Planta 8ª exterior";"Y";"Y";"N";"Y";"Y";"N";"Y";"Y";"800";"Y";"Y";"Avenida de Niza";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"65";NULL
"101240720";"2";"2";"Planta 8ª exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"1350";"Y";"Y";NULL;"Barrio Centro Tradicional";"Distrito Centro";"95";" 90"
"101240741";"2";"2";"Planta 2ª exterior";"Y";"N";"N";"Y";"Y";"Y";"N";"N";"1350";"Y";"Y";"Paseo Esplanada d'Espanya";"Barrio Centro Tradicional";"Distrito Centro";"95";" 90"
"101241008";"3";"2";"Planta 9ª exterior";"Y";"Y";"N";"N";"N";"Y";"Y";"N";"800";"N";"Y";NULL;"Barrio Paus";"Distrito San Blas-Pau";"115";" 100"
"101241028";"2";"1";"Planta 2ª exterior";"Y";"Y";"Y";"Y";"N";"N";"N";"Y";"2500";"Y";"Y";NULL;"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"90";" 85"
"101241409";"3";"2";"Planta 7ª exterior";"Y";"Y";"N";"Y";"Y";"N";"Y";"Y";"1000";"Y";"Y";"Avenida Costablanca";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"90";" 80"
"101241709";"1";"1";"Bajo interior";"N";"N";"N";"N";"N";"N";"N";"N";"600";"Y";"Y";"Sol Naciente";"Barrio La Albufereta";"Distrito Playa de San Juan-El Cabo";"45";" 35"
"101241894";"0";"1";"Entreplanta exterior";"Y";"N";"Y";"N";"N";"Y";"N";"N";"390";"Y";"Y";"Calle Pascual Orozco, 3";"Barrio Alipark";"Distrito Benalúa-La Florida-Babel-San Gabriel";"30";NULL
"101243040";"2";"2";"Planta 7ª exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"900";"Y";"Y";"Avenida General Marvá";"Barrio Ensanche-Diputación";"Distrito Centro";"110";" 100"
"101243557";"3";"1";"Bajo exterior";"Y";"Y";"N";"N";"N";"Y";"N";"N";"800";"Y";"Y";NULL;"Barrio Los Ángeles";"Distrito Los Ángeles-Tómbola-San Nicolás";"80";" 70"
"101243698";"6";"6";"Planta 1ª exterior";"N";"Y";"Y";"N";"Y";"Y";"N";"N";"4500";"Y";"Y";"Calle San Fernando, 48";"Barrio Centro Tradicional";"Distrito Centro";"180";NULL
"101243970";"4";"3";"None";"N";"Y";"Y";"Y";"Y";"Y";"Y";"N";"2200";"Y";"Y";"Camino del Faro";"Barrio Cabo de las Huertas";"Distrito Playa de San Juan-El Cabo";"250";" 230"
"1086366";"3";"2";"Planta 2ª exterior";"Y";"Y";"N";"N";"Y";"N";"N";"N";"1300";"N";"N";NULL;"Barrio San Antón";"Distrito Plà del Bon Repòs-La Goteta-San Antón";"90";" 80"
"1460603";"1";"2";"Planta 6ª exterior";"Y";"Y";"N";"N";"N";"Y";"N";"N";"980";"N";"Y";"Calle San Fernando, 14";"Barrio Casco Histórico-Santa Cruz";"Distrito Centro";"62";NULL
"1763521";"2";"2";"Planta 9ª exterior";"Y";"Y";"N";"Y";"Y";"N";"Y";"Y";"800";"N";"Y";"Calle Musico Anton Roch, 1";"Barrio El Palmeral-Urbanova-Tabarca";"Distrito Benalúa-La Florida-Babel-San Gabriel";"84";" 67"
"1806726";"3";"1";"Planta 1ª exterior";"Y";"Y";"Y";"Y";"Y";"N";"Y";"Y";"800";"Y";"Y";"Avenida Villajoyosa, 103";"Barrio La Albufereta";"Distrito Playa de San Juan-El Cabo";"110";" 90"
"1815231";"2";"2";"Planta 2ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"800";"Y";"Y";"Glorieta Reino Unido, 17";"Barrio El Palmeral-Urbanova-Tabarca";"Distrito Benalúa-La Florida-Babel-San Gabriel";"75";" 70"
"1881156";"3";"2";"Planta 14ª exterior";"Y";"Y";"Y";"N";"Y";"N";"Y";"Y";"1300";"Y";"Y";"Avenida Niza, 30";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"110";NULL
"25202189";"3";"2";"Planta 2ª exterior";"Y";"N";"N";"N";"N";"Y";"N";"N";"890";"Y";"Y";"Calle San Fernando, 14";"Barrio Casco Histórico-Santa Cruz";"Distrito Centro";"87";" 76"
"26515855";"3";"3";"None";"N";"Y";"N";"Y";"Y";"Y";"Y";"N";"1700";"N";"N";"Calle Enric Valor, 12";"Barrio Alicante Golf";"Distrito Playa de San Juan-El Cabo";"280";" 245"
"26554054";"0";"1";"Planta 2ª interior";"N";"Y";"N";"N";"N";"N";"N";"N";"420";"Y";"Y";"Calle Maldonado, 7";"Barrio Casco Histórico-Santa Cruz";"Distrito Centro";"49";" 47"
"27901459";"0";"1";"Planta 1ª interior";"N";"N";"N";"N";"N";"N";"N";"Y";"420";"Y";"Y";"Calle Teniente Llorca, 33";"Barrio Campoamor";"Distrito Campoamor-Carolinas-Altozano";"40";" 38"
"28420799";"3";"3";"Planta 2ª exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"1600";"N";"Y";"Calle Lopez Torregrosa";"Barrio Centro Tradicional";"Distrito Centro";"157";NULL
"28658847";"3";"2";"Planta 5ª exterior";"Y";"Y";"N";"Y";"Y";"N";"Y";"Y";"900";"Y";"Y";"Calle Músico Agustín Bertome, 2";"Barrio El Palmeral-Urbanova-Tabarca";"Distrito Benalúa-La Florida-Babel-San Gabriel";"110";" 100"
"28890651";"1";"1";"Planta 1ª interior";"N";"N";"N";"N";"N";"N";"N";"Y";"440";"Y";"Y";"Calle Teniente Llorca, 35";"Barrio Campoamor";"Distrito Campoamor-Carolinas-Altozano";"45";" 40"
"30535272";"4";"2";"Planta 9ª exterior";"Y";"N";"Y";"Y";"Y";"Y";"Y";"Y";"1000";"Y";"Y";"Avenida Esportista Miriam Blasco, 7";"Barrio La Albufereta";"Distrito Playa de San Juan-El Cabo";"100";NULL
"31689081";"4";"4";"Planta 1ª exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"2600";"Y";"Y";"Calle Explanada de España";"Barrio Casco Histórico-Santa Cruz";"Distrito Centro";"280";NULL
"33477577";"3";"1";"Planta 2ª interior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"1000";"Y";"Y";"Calle maestro bretón, 14";"Barrio Mercado";"Distrito Centro";"89";" 86"
"34834210";"2";"2";"Planta 7ª exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"900";"Y";"Y";"Avenida General Marva";"Barrio Ensanche-Diputación";"Distrito Centro";"95";NULL
"36914517";"3";"3";"Planta 7ª exterior";"Y";"Y";"Y";"N";"Y";"Y";"N";"N";"1400";"Y";"Y";"Rambla Méndez Núñez, 40";"Barrio Casco Histórico-Santa Cruz";"Distrito Centro";"200";NULL
"38245937";"2";"2";"Planta 2ª exterior";"Y";"Y";"Y";"N";"Y";"Y";"N";"N";"1200";"N";"N";"Avenida General Marvá";"Barrio Mercado";"Distrito Centro";"100";" 90"
"39615775";"2";"2";"Planta 11ª exterior";"Y";"N";"N";"N";"N";"N";"N";"N";"1100";"N";"N";NULL;"Barrio La Albufereta";"Distrito Playa de San Juan-El Cabo";"95";" 70"
"39633360";"2";"1";"Planta 3ª exterior";"Y";"Y";"Y";"N";"Y";"Y";"N";"N";"1000";"N";"N";"Calle General Bonanza, 14";"Barrio Benalúa";"Distrito Benalúa-La Florida-Babel-San Gabriel";"70";NULL
"81480273";"3";"2";"Planta 5ª exterior";"Y";"Y";"Y";"Y";"Y";"Y";"N";"N";"1300";"N";"Y";"Avenida de Oscar Esplà";"Barrio Ensanche-Diputación";"Distrito Centro";"130";NULL
"81541060";"0";"1";"Planta 13ª exterior";"Y";"Y";"N";"N";"Y";"Y";"N";"N";"690";"Y";"Y";"Calle Poeta Vila y Blanco, 4";"Barrio Ensanche-Diputación";"Distrito Centro";"45";" 35"
"81590184";"4";"2";"Planta 1ª exterior";"Y";"N";"Y";"N";"Y";"Y";"N";"N";"900";"Y";"Y";"Calle Pintor Aparicio";"Barrio Ensanche-Diputación";"Distrito Centro";"118";" 105"
"81593728";"4";"4";"Planta 7ª exterior";"Y";"N";"Y";"Y";"N";"Y";"N";"N";"2650";"Y";"Y";"Plaza de los Luceros, 17";"Barrio Mercado";"Distrito Centro";"192";" 170"
"81618952";"2";"2";"Planta 11ª exterior";"Y";"N";"N";"Y";"N";"N";"Y";"Y";"1250";"Y";"Y";"Avenida de niza, 12";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"82";" 75"
"81676799";"3";"2";"Planta 1ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"1400";"N";"Y";"Avenida Arquitecto Félix Candela";"Barrio Alicante Golf";"Distrito Playa de San Juan-El Cabo";"120";NULL
"81819565";"3";"2";"Planta 3ª exterior";"Y";"Y";"N";"N";"N";"Y";"N";"N";"1400";"N";"Y";"Pintor Cabrera, 22";"Barrio Ensanche-Diputación";"Distrito Centro";"152";" 130"
"82258585";"2";"1";"Planta 4ª exterior";"Y";"Y";"Y";"N";"Y";"Y";"N";"N";"1500";"Y";"Y";"Calle Berenguer de Marquina, 16";"Barrio Mercado";"Distrito Centro";"90";" 85"
"82650088";"2";"1";"Planta 6ª exterior";"Y";"N";"Y";"N";"Y";"Y";"N";"N";"870";"Y";"Y";"Calle Portugal, 35";"Barrio Ensanche-Diputación";"Distrito Centro";"95";" 92"
"82737017";"2";"1";"Planta 4ª exterior";"Y";"N";"Y";"N";"Y";"Y";"N";"N";"891";"Y";"Y";"Calle Portugal, 35";"Barrio Ensanche-Diputación";"Distrito Centro";"86";" 85"
"82857665";"2";"1";"Planta 6ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"N";"Y";"990";"Y";"Y";"Avenida Santander, Alicante";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"140";" 75"
"82994462";"3";"2";"Planta 6ª exterior";"Y";"N";"Y";"N";"N";"N";"N";"N";"1150";"Y";"Y";NULL;"Barrio Ensanche-Diputación";"Distrito Centro";"150";NULL
"83268140";"5";"4";"None";"N";"Y";"N";"Y";"Y";"Y";"N";"N";"2950";"N";"Y";"Calle Enric Valor, Alicante";"Barrio Alicante Golf";"Distrito Playa de San Juan-El Cabo";"450";" 400"
"83601139";"3";"2";"Planta 3ª exterior";"Y";"Y";"Y";"Y";"Y";"Y";"Y";"Y";"2500";"Y";"Y";"Avenida de la Costa Blanca, 159";"Barrio PAU 5";"Distrito Playa de San Juan-El Cabo";"120";" 100"
"83626106";"1";"1";"Planta 1ª exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"649";"Y";"Y";"Calle Arquitecto Guardiola, 3";"Barrio Benalúa";"Distrito Benalúa-La Florida-Babel-San Gabriel";"55";" 54"
"84500748";"1";"1";"Planta 2ª exterior";"N";"N";"Y";"N";"N";"Y";"N";"N";"950";"Y";"Y";"Calle de Trafalgar, 82";"Barrio San Antón";"Distrito Plà del Bon Repòs-La Goteta-San Antón";"35";NULL
"84694492";"9";"3";"None";"N";"Y";"Y";"Y";"N";"Y";"N";"N";"2000";"Y";"Y";"Carretera d'Ocaña, 41 -C";"Barrio Ciudad de Asís - Font-Calent - El Bacarot";"Distrito Los Ángeles-Tómbola-San Nicolás";"525";NULL
"84889302";"4";"2";"Planta 3ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"N";"N";"1200";"Y";"Y";"Calle Alvarez Sereix, Alicante (Alacant)";"Barrio Centro Tradicional";"Distrito Centro";"140";" 125"
"85000665";"9";"3";"None";"N";"Y";"N";"Y";"Y";"N";"N";"N";"2000";"N";"N";NULL;"Barrio Ciudad de Asís - Font-Calent - El Bacarot";"Distrito Los Ángeles-Tómbola-San Nicolás";"525";NULL
"85141941";"2";"1";"Planta 1ª exterior";"N";"N";"Y";"N";"N";"Y";"N";"N";"950";"Y";"Y";"Calle Maestro Marqués, 82";"Barrio Ensanche-Diputación";"Distrito Centro";"85";NULL
"85179437";"3";"2";"Planta 7ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"N";"N";"1100";"Y";"Y";"Calle Italia, Alicante (Alacant)";"Barrio Ensanche-Diputación";"Distrito Centro";"120";" 110"
"85211014";"3";"2";"Planta 3ª exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"1200";"Y";"Y";"Calle María Josefa Ágreda y Muñoz";"Barrio Casco Histórico-Santa Cruz";"Distrito Centro";"120";" 110"
"85711176";"2";"2";"Planta 7ª exterior";"Y";"N";"N";"N";"N";"N";"N";"N";"900";"Y";"Y";"Avenida General Marva, 27";"Barrio Ensanche-Diputación";"Distrito Centro";"110";" 95"
"85976096";"3";"2";"Planta 3ª exterior";"Y";"Y";"Y";"Y";"Y";"Y";"Y";"Y";"1999";"Y";"Y";"Avenida de la Costa Blanca, 155";"Barrio PAU 5";"Distrito Playa de San Juan-El Cabo";"120";" 95"
"86037578";"3";"2";"Planta 1ª exterior";"Y";"Y";"N";"Y";"Y";"N";"Y";"N";"1300";"Y";"Y";"Avenida Niza, 11";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"140";NULL
"86062853";"2";"2";"Planta 2ª exterior";"Y";"N";"N";"Y";"Y";"Y";"Y";"Y";"800";"Y";"Y";"PINTOR XAVIER SOLER, 1";"Barrio Garbinet-Parque de las Avenidas";"Distrito Parque Avenidas-Vistahermosa";"75";" 70"
"86503550";"3";"2";"Planta 6ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"1550";"Y";"Y";"Avenida de Cataluña, 1";"Barrio Cabo de las Huertas";"Distrito Playa de San Juan-El Cabo";"130";NULL
"86617223";"1";"1";"Planta 12ª exterior";"Y";"Y";"N";"N";"Y";"Y";"N";"N";"700";"Y";"Y";"Avenida de Villajoyosa, 10";"Barrio La Albufereta";"Distrito Playa de San Juan-El Cabo";"46";" 38"
"86627254";"4";"1";"Planta 2ª exterior";"N";"N";"Y";"N";"Y";"Y";"N";"N";"1100";"Y";"Y";"Calle Nueva Baja, 2";"Barrio San Antón";"Distrito Plà del Bon Repòs-La Goteta-San Antón";"100";NULL
"86670994";"2";"1";"Planta 3ª exterior";"Y";"N";"Y";"Y";"Y";"N";"Y";"Y";"650";"Y";"Y";"Calle periodista Tirso Marín, 12";"Barrio PAU 5";"Distrito Playa de San Juan-El Cabo";"50";NULL
"86722721";"2";"2";"Planta 7ª exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"900";"N";"N";NULL;"Barrio Ensanche-Diputación";"Distrito Centro";"90";NULL
"86861441";"3";"2";"Planta 14ª exterior";"Y";"Y";"N";"N";"N";"Y";"N";"N";"2500";"Y";"Y";"Doctor Gadea, 1";"Barrio Ensanche-Diputación";"Distrito Centro";"205";NULL
"87099293";"4";"2";"Planta 3ª exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"2000";"Y";"Y";NULL;"Barrio Centro Tradicional";"Distrito Centro";"133";" 120"
"87289235";"6";"3";"None";"N";"Y";"N";"Y";"Y";"N";"N";"N";"1500";"N";"N";NULL;"Barrio Villafranqueza";"Distrito Villafranqueza-Santa Faz-Monegre";"300";NULL
"87370187";"3";"2";"Planta 16ª exterior";"Y";"Y";"N";"N";"Y";"Y";"Y";"Y";"1500";"Y";"Y";NULL;"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"120";NULL
"87440723";"3";"2";"Planta 2ª interior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"2000";"Y";"Y";"Avenida Federico Soto";"Barrio Ensanche-Diputación";"Distrito Centro";"155";NULL
"87557318";"4";"2";"Planta 2ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"N";"N";"850";"Y";"Y";"Avenida Padre Espla, 25";"Barrio Plà del Bon Repòs-La Goteta";"Distrito Plà del Bon Repòs-La Goteta-San Antón";"140";NULL
"87558120";"0";"1";"Planta 1ª exterior";"N";"N";"N";"N";"N";"N";"N";"Y";"600";"Y";"Y";"Calle poeta campo basallo, 11";"Barrio Mercado";"Distrito Centro";"40";" 30"
"87971805";"2";"2";"Planta 7ª";"Y";"Y";"Y";"N";"N";"N";"N";"N";"1200";"Y";"Y";"Rambla de mendez nuñez, 35";"Barrio Centro Tradicional";"Distrito Centro";"140";" 70"
"88229677";"6";"6";"Planta 2ª exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"5000";"Y";"Y";"Calle san fernando, 11";"Barrio Casco Histórico-Santa Cruz";"Distrito Centro";"160";" 150"
"88370241";"3";"2";"Planta 3ª exterior";"Y";"Y";"N";"Y";"N";"Y";"Y";"Y";"1100";"N";"Y";"Torero Pacorro, 6";"Barrio PAU 5";"Distrito Playa de San Juan-El Cabo";"90";NULL
"88439145";"2";"2";"Planta 7ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"2470";"Y";"Y";NULL;"Barrio Cabo de las Huertas";"Distrito Playa de San Juan-El Cabo";"100";NULL
"88574307";"2";"1";"Planta 3ª exterior";"Y";"N";"N";"Y";"Y";"Y";"Y";"Y";"1200";"Y";"Y";"Tridente";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"75";" 70"
"94844119";"3";"2";"Planta 2ª exterior";"Y";"Y";"Y";"Y";"Y";"Y";"Y";"Y";"1900";"Y";"Y";"Maestro José Garberí Serrano, 3";"Barrio PAU 5";"Distrito Playa de San Juan-El Cabo";"90";" 70"
"94933106";"3";"2";"Planta 4ª exterior";"Y";"Y";"Y";"Y";"Y";"Y";"N";"N";"1750";"Y";"Y";NULL;"Barrio Ensanche-Diputación";"Distrito Centro";"145";" 120"
"94970786";"2";"2";"Planta 6ª";"Y";"Y";"N";"Y";"Y";"N";"Y";"Y";"750";"Y";"Y";NULL;"Barrio El Palmeral-Urbanova-Tabarca";"Distrito Benalúa-La Florida-Babel-San Gabriel";"78";" 75"
"95093432";"2";"2";"Planta 1ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"850";"Y";"Y";"Avenida de Holanda";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"97";" 78"
"95132158";"2";"2";"Planta 3ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"850";"Y";"Y";"Avenida Bruselas";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"80";" 75"
"95145665";"2";"2";"Planta 8ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"850";"Y";"Y";"Avenida de les Nacions";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"75";" 65"
"95216603";"3";"2";"Planta 4ª exterior";"Y";"Y";"N";"N";"Y";"Y";"N";"N";"1300";"Y";"Y";"Calle Diaz Moreu, 4";"Barrio Casco Histórico-Santa Cruz";"Distrito Centro";"164";" 136"
"95232759";"3";"2";"Planta 5ª exterior";"Y";"N";"Y";"N";"Y";"Y";"N";"N";"1200";"Y";"Y";"Calle del Capitán Segarra, 1 , 5º";"Barrio Mercado";"Distrito Centro";"114";NULL
"95273371";"1";"1";"Bajo exterior";"Y";"N";"N";"N";"N";"Y";"N";"N";"1300";"N";"N";NULL;"Barrio Benalúa";"Distrito Benalúa-La Florida-Babel-San Gabriel";"257";" 200"
"95283281";"2";"2";"Planta 2ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"1800";"Y";"Y";"MAESTRO JOSE GARBERI, 2";"Barrio PAU 5";"Distrito Playa de San Juan-El Cabo";"92";" 86"
"95311316";"1";"1";"Planta 2ª exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"590";"N";"Y";"Donoso Cortes";"Barrio Carolinas Bajas";"Distrito Campoamor-Carolinas-Altozano";"48";NULL
"95325054";"1";"1";"Planta 6ª";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"500";"Y";"Y";NULL;"Barrio El Palmeral-Urbanova-Tabarca";"Distrito Benalúa-La Florida-Babel-San Gabriel";"56";NULL
"95328417";"1";"1";"Planta 1ª exterior";"Y";"N";"N";"N";"N";"N";"N";"N";"600";"N";"N";"Avenida de Villajoyosa";"Barrio La Albufereta";"Distrito Playa de San Juan-El Cabo";"40";NULL
"95333841";"3";"2";"Planta 5ª exterior";"Y";"N";"Y";"Y";"Y";"Y";"Y";"Y";"800";"Y";"Y";"Avenida de Holanda";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"90";NULL
"95364637";"3";"2";"Planta 2ª exterior";"Y";"Y";"N";"Y";"Y";"N";"Y";"Y";"900";"Y";"Y";"Avenida de Cataluña";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"100";" 90"
"95440313";"4";"2";"Planta 4ª exterior";"N";"N";"N";"Y";"Y";"Y";"N";"N";"2000";"Y";"Y";NULL;"Barrio Centro Tradicional";"Distrito Centro";"133";NULL
"95456954";"3";"2";"Planta 4ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"N";"2000";"Y";"Y";"Calle Escultor José Gutierrez";"Barrio Alicante Golf";"Distrito Playa de San Juan-El Cabo";"220";" 140"
"95476467";"3";"3";"Planta 7ª exterior";"Y";"Y";"N";"N";"N";"Y";"N";"N";"1350";"Y";"Y";"Rambla de Méndez Núñez";"Barrio Casco Histórico-Santa Cruz";"Distrito Centro";"200";" 180"
"95509682";"2";"1";"Planta 1ª exterior";"Y";"N";"N";"N";"N";"N";"N";"N";"800";"Y";"Y";"Calle Vergel, 17";"Barrio San Gabriel";"Distrito Benalúa-La Florida-Babel-San Gabriel";"70";NULL
"95534387";"6";"5";"None";"N";"Y";"N";"N";"Y";"Y";"Y";"N";"2200";"Y";"Y";NULL;"Barrio Cabo de las Huertas";"Distrito Playa de San Juan-El Cabo";"281";" 265"
"95571243";"2";"2";"Planta 4ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"1900";"Y";"Y";NULL;"Barrio Cabo de las Huertas";"Distrito Playa de San Juan-El Cabo";"97";NULL
"95594231";"2";"2";"Planta 7ª";"Y";"Y";"Y";"Y";"Y";"Y";"Y";"Y";"675";"Y";"Y";NULL;"Barrio El Palmeral-Urbanova-Tabarca";"Distrito Benalúa-La Florida-Babel-San Gabriel";"70";NULL
"95674544";"5";"3";"None";"N";"N";"N";"Y";"N";"Y";"Y";"N";"2000";"Y";"Y";"Calle Océano, 28";"Barrio Cabo de las Huertas";"Distrito Playa de San Juan-El Cabo";"260";NULL
"95742167";"2";"1";"Planta 11ª exterior";"Y";"Y";"Y";"N";"N";"N";"N";"N";"800";"Y";"Y";"Calle Diosa Tanit, 3";"Barrio La Albufereta";"Distrito Playa de San Juan-El Cabo";"80";NULL
"95766079";"5";"3";"None";"N";"Y";"Y";"Y";"Y";"Y";"Y";"N";"1800";"Y";"Y";"Glorieta Dep Carolina Pascual, 3";"Barrio La Albufereta";"Distrito Playa de San Juan-El Cabo";"300";" 241"
"95768034";"5";"3";"None";"N";"Y";"Y";"Y";"Y";"Y";"Y";"N";"1800";"Y";"Y";"Avenida Esportista Miriam Blasco, 21";"Barrio La Albufereta";"Distrito Playa de San Juan-El Cabo";"300";" 241"
"95850656";"4";"3";"Planta 3ª exterior";"Y";"N";"N";"Y";"Y";"Y";"N";"N";"2500";"N";"N";NULL;"Barrio Ensanche-Diputación";"Distrito Centro";"217";" 190"
"95897061";"2";"2";"Planta 1ª exterior";"Y";"Y";"Y";"Y";"Y";"Y";"Y";"N";"1000";"Y";"Y";"Avenida Oviedo";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"75";" 65"
"96014697";"1";"1";"Planta 6ª exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"630";"Y";"Y";"Calle Arquitecto Guardiola, 3";"Barrio Benalúa";"Distrito Benalúa-La Florida-Babel-San Gabriel";"45";" 42"
"96213349";"3";"3";"Bajo exterior";"N";"Y";"N";"N";"N";"Y";"N";"N";"990";"N";"Y";"MAESTRO MARQUÉS, 24";"Barrio Mercado";"Distrito Centro";"105";" 93"
"96239546";"3";"2";"Planta 8ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"1200";"N";"N";"Avenida Historiador Vicente Ramos, 23";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"120";NULL
"96249884";"2";"2";"Planta 8ª exterior";"Y";"Y";"Y";"Y";"Y";"Y";"Y";"Y";"1500";"N";"Y";"Periodista Tirso Marín";"Barrio PAU 5";"Distrito Playa de San Juan-El Cabo";"90";" 79"
"96455820";"2";"2";"Planta 13ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"1250";"Y";"Y";"Av. Costa Blanca";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"97";NULL
"96471778";"3";"2";"Planta 3ª exterior";"Y";"N";"Y";"Y";"Y";"Y";"N";"N";"890";"N";"N";"Calle de la Bellea del Foc";"Barrio Garbinet-Parque de las Avenidas";"Distrito Parque Avenidas-Vistahermosa";"108";" 100"
"96489645";"2";"2";"Planta 3ª exterior";"Y";"Y";"N";"Y";"N";"N";"Y";"N";"900";"Y";"Y";NULL;"Barrio Alicante Golf";"Distrito Playa de San Juan-El Cabo";"83";" 75"
"96505685";"1";"1";"Planta 4ª";"Y";"N";"N";"Y";"Y";"Y";"Y";"Y";"900";"Y";"Y";NULL;"Barrio El Palmeral-Urbanova-Tabarca";"Distrito Benalúa-La Florida-Babel-San Gabriel";"60";" 56"
"96598502";"3";"2";"Planta 5ª";"Y";"N";"N";"Y";"Y";"N";"Y";"Y";"900";"N";"Y";NULL;"Barrio El Palmeral-Urbanova-Tabarca";"Distrito Benalúa-La Florida-Babel-San Gabriel";"105";NULL
"96609521";"3";"2";"Planta 7ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"1600";"N";"Y";"Calle Catedratic Abelardo Rigual";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"214";" 114"
"96669682";"2";"2";"Planta 1ª exterior";"Y";"Y";"Y";"Y";"Y";"Y";"Y";"Y";"1600";"Y";"Y";"Avenida Pintor Fernando Soria, 12";"Barrio Alicante Golf";"Distrito Playa de San Juan-El Cabo";"120";" 100"
